"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Tax_res"
"1749","Potamogeton alpinus","Potamogeton","","alpinus",NA,NA,"","","kew-308479",TRUE,"1.1","Accepted","Potamogetonaceae","Potamogeton","","alpinus","","","Balb.","kew-308479","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1750","Potentilla crantzii","Potentilla","","crantzii",NA,NA,"","","rjp-19",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","crantzii","","","(Crantz) Beck ex Fritsch","rjp-19","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1751","Primula algida","Primula","","algida",NA,NA,"","","tro-26400024",TRUE,"1.1","Accepted","Primulaceae","Primula","","algida","","","Adams","tro-26400024","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1752","Primula auriculata","Primula","","auriculata",NA,NA,"","","kew-2564963",TRUE,"1.1","Unresolved","Primulaceae","Primula","","auriculata","","","Lam.","kew-2564963","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1753","Primula daonensis","Primula","","daonensis",NA,NA,"","","kew-2900923",TRUE,"1.1","Accepted","Primulaceae","Primula","","daonensis","","","(Leyb.) Leyb.","kew-2900923","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1754","Pulsatilla violacea","Pulsatilla","","violacea",NA,NA,"","","tro-27100132",TRUE,"1.1","Accepted","Ranunculaceae","Pulsatilla","","violacea","","","Rupr.","tro-27100132","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1755","Ranunculus serpens","Ranunculus","","serpens",NA,NA,"","","kew-2870833",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","serpens","","","Schrank","kew-2870833","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1756","Rhinanthus alectorolophus","Rhinanthus","","alectorolophus",NA,NA,"","","kew-2527354",TRUE,"1.1","Accepted","Orobanchaceae","Rhinanthus","","alectorolophus","","","(Scop.) Pollich","kew-2527354","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1757","Rhinanthus angustifolius","Rhinanthus","","angustifolius",NA,NA,"","","kew-2527361",TRUE,"1.1","Synonym","Orobanchaceae","Rhinanthus","","serotinus","","","(Schönh.) Oborny","kew-2527923","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1758","Rhodiola rosea","Rhodiola","","rosea",NA,NA,"","","kew-2416694",TRUE,"1.1","Synonym","Crassulaceae","Sedum","","roseum","","","(L.) Scop.","kew-2475525","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1759","Ribes petraeum","Ribes","","petraeum",NA,NA,"","","kew-2426521",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","petraeum","","","Wulfen","kew-2426521","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1760","Rumex alpinus","Rumex","","alpinus",NA,NA,"","","kew-2424141",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","alpinus","","","L.","kew-2424141","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1761","Sagina nivalis","Sagina","","nivalis",NA,NA,"","","kew-2485245",TRUE,"1.1","Accepted","Caryophyllaceae","Sagina","","nivalis","","","(Lindblad) Fr.","kew-2485245","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1762","Sagina saginoides","Sagina","","saginoides",NA,NA,"","","kew-2485284",TRUE,"1.1","Accepted","Caryophyllaceae","Sagina","","saginoides","","","(L.) H.Karst.","kew-2485284","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1763","Salix myrsinifolia","Salix","","myrsinifolia",NA,NA,"","","kew-5002803",TRUE,"1.1","Accepted","Salicaceae","Salix","","myrsinifolia","","","Salisb.","kew-5002803","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1764","Saxifraga cespitosa","Saxifraga","","cespitosa",NA,NA,"","","kew-2585067",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","cespitosa","","","L.","kew-2585067","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1765","Saxifraga hirculus","Saxifraga","","hirculus",NA,NA,"","","kew-2583517",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","hirculus","","","L.","kew-2583517","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1766","Saxifraga nivalis","Saxifraga","","nivalis",NA,NA,"","","kew-2583082",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","nivalis","","","L.","kew-2583082","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1767","Saxifraga rivularis","Saxifraga","","rivularis",NA,NA,"","","kew-2585029",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","rivularis","","","L.","kew-2585029","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1768","Saxifraga tombeanensis","Saxifraga","","tombeanensis",NA,NA,"","","kew-2584693",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","tombeanensis","","","Boiss. ex Engl.","kew-2584693","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1769","Scandix iberica","Scandix","","iberica",NA,NA,"","","kew-2480400",TRUE,"1.1","Accepted","Apiaceae","Scandix","","iberica","","","M.Bieb.","kew-2480400","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1770","Sedum villosum","Sedum","","villosum",NA,NA,"","","kew-2489201",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","villosum","","","L.","kew-2489201","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1771","Sempervivum arachnoideum","Sempervivum","","arachnoideum",NA,NA,"","","kew-2489296",TRUE,"1.1","Accepted","Crassulaceae","Sempervivum","","arachnoideum","","","L.","kew-2489296","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1772","Sempervivum caucasicum","Sempervivum","","caucasicum",NA,NA,"","","tro-8901847",TRUE,"1.1","Accepted","Crassulaceae","Sempervivum","","caucasicum","","","Rupr. ex Boiss.","tro-8901847","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1773","Senecio halleri","Senecio","","halleri",NA,NA,"","","gcc-125952",TRUE,"1.1","Synonym","Compositae","Jacobaea","","uniflora","","","(All.) Veldkamp","gcc-38908","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1774","Senecio incanus","Senecio","","incanus",NA,NA,"","","gcc-52157",TRUE,"1.1","Synonym","Compositae","Jacobaea","","incana","","","(L.) Veldkamp","gcc-10608","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1775","Silene elisabethae","Silene","","elisabethae",NA,NA,"","","kew-2488407",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","elisabethae","","","Jan","kew-2488407","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1776","Silene frivaldskyana","Silene","","frivaldskyana",NA,NA,"","","kew-2485628",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","frivaldskyana","","","Hampe","kew-2485628","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1777","Silene lacera","Silene","","lacera",NA,NA,"","","tro-6300226",TRUE,"1.1","Synonym","Caryophyllaceae","Oberna","","lacera","","","Ikonn.","tro-6302873","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1778","Silene linearifolia","Silene","","linearifolia",NA,NA,"","","kew-2488726",TRUE,"1.1","Unresolved","Caryophyllaceae","Silene","","linearifolia","","","Pamp.","kew-2488726","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1779","Silene pygmaea","Silene","","pygmaea",NA,NA,"","","kew-2487365",TRUE,"1.1","Unresolved","Caryophyllaceae","Silene","","pygmaea","","","Herder","kew-2487365","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1780","Silene uniflora","Silene","","uniflora",NA,NA,"","","kew-2487877",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","uniflora","","","Roth","kew-2487877","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1781","Silene viscariopsis","Silene","","viscariopsis",NA,NA,"","","kew-2487790",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","viscariopsis","","","Bornm.","kew-2487790","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1782","Stachys alpina","Stachys","","alpina",NA,NA,"","","kew-194763",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","alpina","","","L.","kew-194763","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1783","Stachys balansae","Stachys","","balansae",NA,NA,"","","kew-194833",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","balansae","","","Boiss. & Kotschy","kew-194833","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1784","Taraxacum pieninicum","Taraxacum","","pieninicum",NA,NA,"","","gcc-101884",TRUE,"1.1","Accepted","Compositae","Taraxacum","","pieninicum","","","Pawl.","gcc-101884","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1785","Telekia speciosissima","Telekia","","speciosissima",NA,NA,"","","gcc-99953",TRUE,"1.1","Accepted","Compositae","Telekia","","speciosissima","","","DC.","gcc-99953","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1786","Teucrium nuchense","Teucrium","","nuchense",NA,NA,"","","kew-203155",TRUE,"1.1","Synonym","Lamiaceae","Teucrium","","chamaedrys","subsp.","nuchense","(K.Koch) Rech.f.","kew-202784","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1787","Thlaspi alpestre","Thlaspi","","alpestre",NA,NA,"","","kew-2437729",TRUE,"1.1","Accepted","Brassicaceae","Thlaspi","","alpestre","","","Jacq.","kew-2437729","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1788","Thlaspi orbiculatum","Thlaspi","","orbiculatum",NA,NA,"","","tro-4104237",TRUE,"1.1","Accepted","Brassicaceae","Thlaspi","","orbiculatum","","","Steven","tro-4104237","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1789","Tofieldia calyculata","Tofieldia","","calyculata",NA,NA,"","","kew-290267",TRUE,"1.1","Accepted","Tofieldiaceae","Tofieldia","","calyculata","","","(L.) Wahlenb.","kew-290267","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1790","Tofieldia pusilla","Tofieldia","","pusilla",NA,NA,"","","kew-290295",TRUE,"1.1","Accepted","Tofieldiaceae","Tofieldia","","pusilla","","","(Michx.) Pers.","kew-290295","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1791","Trichophorum cespitosum","Trichophorum","","cespitosum",NA,NA,"","","kew-270661",TRUE,"1.1","Accepted","Cyperaceae","Trichophorum","","cespitosum","","","(L.) Hartm.","kew-270661","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1792","Trifolium alpinum","Trifolium","","alpinum",NA,NA,"","","ild-9004",TRUE,"1.1","Accepted","Leguminosae","Trifolium","","alpinum","","","L.","ild-9004","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1793","Trifolium montanum","Trifolium","","montanum",NA,NA,"","","ild-8106",TRUE,"1.1","Accepted","Leguminosae","Trifolium","","montanum","","","L.","ild-8106","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1794","Trollius altissimus","Trollius","","altissimus",NA,NA,"","","kew-2514635",TRUE,"1.1","Unresolved","Ranunculaceae","Trollius","","altissimus","","","Crantz","kew-2514635","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1795","Verbascum orientale","Verbascum","","orientale",NA,NA,"","","kew-2453381",TRUE,"1.1","Accepted","Scrophulariaceae","Verbascum","","orientale","","","(L.) All.","kew-2453381","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1796","Veronica gentianoides","Veronica","","gentianoides",NA,NA,"","","kew-2462857",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","gentianoides","","","Vahl","kew-2462857","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1797","Vicia cusnae","Vicia","","cusnae",NA,NA,"","","ild-37744",TRUE,"1.1","Accepted","Leguminosae","Vicia","","cusnae","","","Foggi & Ricceri","ild-37744","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1798","Vicia orobus","Vicia","","orobus",NA,NA,"","","ild-9117",TRUE,"1.1","Accepted","Leguminosae","Vicia","","orobus","","","DC.","ild-9117","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1799","Viola dubyana","Viola","","dubyana",NA,NA,"","","kew-2460294",TRUE,"1.1","Accepted","Violaceae","Viola","","dubyana","","","Burnat ex Gremli","kew-2460294","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1800","Viola lutea","Viola","","lutea",NA,NA,"","","kew-2460492",TRUE,"1.1","Accepted","Violaceae","Viola","","lutea","","","Huds.","kew-2460492","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1801","Zygophyllum fabago","Zygophyllum","","fabago",NA,NA,"","","kew-2469540",TRUE,"1.1","Accepted","Zygophyllaceae","Zygophyllum","","fabago","","","L.","kew-2469540","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1802","Anthyllis vulneraria ssp. alpina","Anthyllis","","vulneraria",NA,"ssp.","alpina","","ild-7194",FALSE,"1.1","Accepted","Leguminosae","Anthyllis","","vulneraria","","","L.","ild-7194","Accepted",FALSE,FALSE,TRUE,2020-04-18,"Species"
"1803","Myosotis alpina","Myosotis","","alpina",NA,NA,"","","kew-2357457",TRUE,"1.1","Accepted","Boraginaceae","Myosotis","","alpina","","","Lapeyr.","kew-2357457","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1804","Achillea atrata","Achillea","","atrata",NA,NA,"","","gcc-14881",TRUE,"1.1","Accepted","Compositae","Achillea","","atrata","","","L.","gcc-14881","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1805","Aconitum tauricum","Aconitum","","tauricum",NA,NA,"","","kew-2619611",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","tauricum","","","Wulfen","kew-2619611","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1806","Agrostis alpina","Agrostis","","alpina",NA,NA,"","","kew-389160",TRUE,"1.1","Accepted","Poaceae","Agrostis","","alpina","","","Scop.","kew-389160","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1807","Androsace chamajasme","Androsace","","chamajasme",NA,NA,"","","kew-2637449",TRUE,"1.1","Accepted","Primulaceae","Androsace","","chamaejasme","","","Wulfen","kew-2637449","Accepted",TRUE,FALSE,FALSE,2020-04-18,"Species"
"1808","Antoxanthum alpinum","Antoxanthum","","alpinum",NA,NA,"","","kew-393937",TRUE,"1.1","Synonym","Poaceae","Anthoxanthum","","odoratum","","","L.","kew-394021","Accepted",TRUE,FALSE,FALSE,2020-04-18,"Species"
"1809","Campanula alpina","Campanula","","alpina",NA,NA,"","","kew-363905",TRUE,"1.1","Accepted","Campanulaceae","Campanula","","alpina","","","Jacq.","kew-363905","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1810","Carex firma","Carex","","firma",NA,NA,"","","kew-226551",TRUE,"1.1","Accepted","Cyperaceae","Carex","","firma","","","Host","kew-226551","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1811","Carex sempervirens","Carex","","sempervirens",NA,NA,"","","kew-230806",TRUE,"1.1","Accepted","Cyperaceae","Carex","","sempervirens","","","Vill.","kew-230806","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1812","Sesleria albicans","Sesleria","","albicans",NA,NA,"","","kew-441954",TRUE,"1.1","Accepted","Poaceae","Sesleria","","albicans","","","Kit.","kew-441954","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1813","Erigeron glabratus","Erigeron","","glabratus",NA,NA,"","","gcc-118607",TRUE,"1.1","Synonym","Compositae","Erigeron","","pulchellus","","","Michx.","gcc-108753","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1814","Homogyne alpina","Homogyne","","alpina",NA,NA,"","","gcc-26056",TRUE,"1.1","Accepted","Compositae","Homogyne","","alpina","","","(L.) Cass.","gcc-26056","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1815","Juncus monanthos","Juncus","","monanthos",NA,NA,"","","kew-315483",TRUE,"1.1","Accepted","Juncaceae","Juncus","","monanthos","","","Jacq.","kew-315483","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1816","Primula minima","Primula","","minima",NA,NA,"","","kew-2565365",TRUE,"1.1","Accepted","Primulaceae","Primula","","minima","","","L.","kew-2565365","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1817","Soldanella alpina","Soldanella","","alpina",NA,NA,"","","kew-2599168",TRUE,"1.1","Accepted","Primulaceae","Soldanella","","alpina","","","L.","kew-2599168","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1818","Achillea clavenae","Achillea","","clavenae",NA,NA,"","","gcc-105259",TRUE,"1.1","Accepted","Compositae","Achillea","","clavennae","","","L.","gcc-105259","Accepted",TRUE,FALSE,FALSE,2020-04-18,"Species"
"1819","Achillea millefolium","Achillea","","millefolium",NA,NA,"","","gcc-140712",TRUE,"1.1","Accepted","Compositae","Achillea","","millefolium","","","L.","gcc-140712","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1820","Achillea roseoalba","Achillea","","roseoalba",NA,NA,"","","gcc-130562",TRUE,"1.1","Accepted","Compositae","Achillea","","roseo-alba","","","Ehrend.","gcc-130562","Accepted",TRUE,FALSE,FALSE,2020-04-18,"Species"
"1821","Aconitum napellus","Aconitum","","napellus",NA,NA,"","","kew-2619110",TRUE,"1.1","Accepted","Ranunculaceae","Aconitum","","napellus","","","L.","kew-2619110","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1822","Allium insubricum","Allium","","insubricum",NA,NA,"","","kew-295761",TRUE,"1.1","Accepted","Amaryllidaceae","Allium","","insubricum","","","Boiss. & Reut.","kew-295761","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1823","Androsace obtusifolia","Androsace","","obtusifolia",NA,NA,"","","kew-2637668",TRUE,"1.1","Accepted","Primulaceae","Androsace","","obtusifolia","","","All.","kew-2637668","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1824","Anthoxanthum alpinum","Anthoxanthum","","alpinum",NA,NA,"","","kew-393937",TRUE,"1.1","Synonym","Poaceae","Anthoxanthum","","odoratum","","","L.","kew-394021","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1825","Anthyllis vulneraria","Anthyllis","","vulneraria",NA,NA,"","","ild-7194",TRUE,"1.1","Accepted","Leguminosae","Anthyllis","","vulneraria","","","L.","ild-7194","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1826","Arabis alpina","Arabis","","alpina",NA,NA,"","","kew-2645295",TRUE,"1.1","Accepted","Brassicaceae","Arabis","","alpina","","","L.","kew-2645295","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1827","Arabis caerulea","Arabis","","caerulea",NA,NA,"","","kew-2645428",TRUE,"1.1","Accepted","Brassicaceae","Arabis","","caerulea","","","(All.) Haenke","kew-2645428","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1828","Arenaria biflora","Arenaria","","biflora",NA,NA,"","","kew-2649126",TRUE,"1.1","Accepted","Caryophyllaceae","Arenaria","","biflora","","","L.","kew-2649126","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1829","Armeria alpina","Armeria","","alpina",NA,NA,"","","kew-2652209",TRUE,"1.1","Accepted","Plumbaginaceae","Armeria","","alpina","","","(DC.) Willd.","kew-2652209","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1830","Arnica montana","Arnica","","montana",NA,NA,"","","gcc-103364",TRUE,"1.1","Accepted","Compositae","Arnica","","montana","","","L.","gcc-103364","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1831","Artemisia genipi","Artemisia","","genipi",NA,NA,"","","gcc-21038",TRUE,"1.1","Accepted","Compositae","Artemisia","","genipi","","","Weber ex Stechm.","gcc-21038","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1832","Artemisia glacialis","Artemisia","","glacialis",NA,NA,"","","gcc-26549",TRUE,"1.1","Accepted","Compositae","Artemisia","","glacialis","","","L.","gcc-26549","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1833","Artemisia umbelliformis","Artemisia","","umbelliformis",NA,NA,"","","gcc-107163",TRUE,"1.1","Accepted","Compositae","Artemisia","","umbelliformis","","","Lam.","gcc-107163","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1834","Biscutella laevigata","Biscutella","","laevigata",NA,NA,"","","kew-2676416",TRUE,"1.1","Accepted","Brassicaceae","Biscutella","","laevigata","","","L.","kew-2676416","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1835","Campanula barbata","Campanula","","barbata",NA,NA,"","","kew-364044",TRUE,"1.1","Accepted","Campanulaceae","Campanula","","barbata","","","L.","kew-364044","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1836","Campanula cenisia","Campanula","","cenisia",NA,NA,"","","kew-364224",TRUE,"1.1","Accepted","Campanulaceae","Campanula","","cenisia","","","L.","kew-364224","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1837","Campanula cochleariifolia","Campanula","","cochleariifolia",NA,NA,"","","kew-364305",TRUE,"1.1","Accepted","Campanulaceae","Campanula","","cochleariifolia","","","Lam.","kew-364305","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1838","Campanula macrorhiza","Campanula","","macrorhiza",NA,NA,"","","kew-365180",TRUE,"1.1","Accepted","Campanulaceae","Campanula","","macrorhiza","","","J.Gay ex A.DC.","kew-365180","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1839","Campanula persicifolia","Campanula","","persicifolia",NA,NA,"","","kew-365512",TRUE,"1.1","Accepted","Campanulaceae","Campanula","","persicifolia","","","L.","kew-365512","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1840","Campanula scheuchzeri","Campanula","","scheuchzeri",NA,NA,"","","kew-366203",TRUE,"1.1","Accepted","Campanulaceae","Campanula","","scheuchzeri","","","Vill.","kew-366203","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1841","Campanula spicata","Campanula","","spicata",NA,NA,"","","kew-366402",TRUE,"1.1","Accepted","Campanulaceae","Campanula","","spicata","","","L.","kew-366402","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
