Source,Taxon,Country,Region,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Bu,Melandrium sp10.,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,20,5,0,50,42,50
Bu,Melandrium sp10.,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,37,50
Bu,Melandrium sp10.,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,49,50
Bu,Melandrium sp10.,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,49,50
Bu,Melandrium sp11.,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Melandrium sp11.,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,30,50
Bu,Melandrium sp11.,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,29,50
Bu,Melandrium sp11.,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,40,50
Bu,Melandrium sp11.,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,46,50
Bu,Melandrium sp11.,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,41,50
Bu,Melandrium sp12.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,29,50
Bu,Melandrium sp12.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,36,50
Bu,Melandrium sp12.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,51,50
Bu,Melandrium sp12.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,31,50
Bu,Melandrium sp12.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Melandrium sp12.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Melandrium sp13.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,42,50
Bu,Melandrium sp13.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,38,50
Bu,Melandrium sp13.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,20,50
Bu,Melandrium sp13.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,18,50
Bu,Melandrium sp13.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,25,10,0,50,38,50
Bu,Melandrium sp13.,China,Qinghai-Tibet Plateau,35.85,102,2940,NA,0,N,N,N,Y,1,20,5,0,50,12,50
Bu,Melandrium sp14.,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Melandrium sp14.,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Melandrium sp14.,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Melandrium sp14.,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,8,50
Bu,Melandrium sp14.,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,2,50
Bu,Melandrium sp14.,China,Qinghai-Tibet Plateau,35.85,102,3450,NA,0,N,N,N,Y,1,25,10,0,50,5,50
Bu,Melandrium sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Melandrium sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,20,50
Bu,Melandrium sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Melandrium sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,26,50
Bu,Melandrium sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,22,50
Bu,Melandrium sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Melandrium sp3.,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,20,5,0,50,50,50
Bu,Melandrium sp3.,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Melandrium sp3.,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,20,5,0,50,50,50
Bu,Melandrium sp3.,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Melandrium sp3.,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Melandrium sp3.,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,25,10,0,50,45,50
Bu,Melandrium sp4.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,46,50
Bu,Melandrium sp4.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,47,50
Bu,Melandrium sp4.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,49,50
Bu,Melandrium sp4.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Melandrium sp4.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,49,50
Bu,Melandrium sp4.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,50,50
Bu,Melandrium sp5.,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,25,10,0,50,38,50
Bu,Melandrium sp5.,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,25,10,0,50,29,50
Bu,Melandrium sp5.,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,20,5,0,50,27,50
Bu,Melandrium sp5.,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,20,5,0,50,16,50
Bu,Melandrium sp5.,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,25,10,0,50,35,50
Bu,Melandrium sp5.,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,20,5,0,50,30,50
Bu,Melandrium sp6.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,25,50
Bu,Melandrium sp6.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,14,50
Bu,Melandrium sp6.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,35,50
Bu,Melandrium sp6.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,22,50
Bu,Melandrium sp6.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,22,50
Bu,Melandrium sp6.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,11,50
Bu,Melandrium sp7.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,59,50
Bu,Melandrium sp7.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,36,50
Bu,Melandrium sp7.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,41,50
Bu,Melandrium sp7.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,45,50
Bu,Melandrium sp7.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,46,50
Bu,Melandrium sp7.,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,61,50
Bu,Melandrium sp8.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Melandrium sp8.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,49,50
Bu,Melandrium sp8.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,49,50
Bu,Melandrium sp8.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,25,10,0,50,42,50
Bu,Melandrium sp8.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,47,50
Bu,Melandrium sp8.,China,Qinghai-Tibet Plateau,35.85,102,2800,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Melandrium sp9.,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,45,50
Bu,Melandrium sp9.,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,35,50
Bu,Melandrium sp9.,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Melandrium sp9.,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Melandrium sp9.,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,40,50
Bu,Melandrium sp9.,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,34,50
LiuGuja,Melica onoei French et Sav.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,149,150
LiuGuja,Melica onoei French et Sav.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,147,150
LiuGuja,Melica onoei French et Sav.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,113,150
Bu,Melica przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2081,NA,0,N,N,N,Y,1,20,5,12,50,42,50
Bu,Melica przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2081,NA,0,N,N,N,Y,1,20,5,12,50,42,50
Bu,Melica przewalskyi,China,Qinghai-Tibet Plateau,35.85,102,2081,NA,0,N,N,N,Y,1,20,5,12,50,43,50
Bu,Melilotus albus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,8,50
Bu,Melilotus albus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,4,50
Bu,Melilotus albus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,9,50
Bu,Melilotus albus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Melilotus albus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,10,50
Bu,Melilotus albus,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,3036,NA,0,N,N,N,Y,1,20,5,12,50,20,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,3036,NA,0,N,N,N,Y,1,20,5,12,50,20,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,3036,NA,0,N,N,N,Y,1,20,5,12,50,21,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2160,NA,0,N,N,N,Y,1,20,5,12,50,2,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2160,NA,0,N,N,N,Y,1,20,5,12,50,3,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2160,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,2,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Melilotus officinalis,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,2,50
LiuGuja,Melilotus officinalis (L.) Desr.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,17,150
LiuGuja,Melilotus officinalis (L.) Desr.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,6,150
LiuGuja,Melilotus officinalis (L.) Desr.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,75,150
Bu,Melilotus suaveolens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,6,50
Bu,Melilotus suaveolens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,6,50
Bu,Melilotus suaveolens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,7,50
Bu,Melilotus suaveolens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,5,50
Bu,Melilotus suaveolens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,7,50
Bu,Melilotus suaveolens,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,2,50
Bu,Microgynoecium tibeticum,China,Qinghai-Tibet Plateau,35.85,102,3526,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Microgynoecium tibeticum,China,Qinghai-Tibet Plateau,35.85,102,3526,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Microgynoecium tibeticum,China,Qinghai-Tibet Plateau,35.85,102,3526,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Microula sikkimensis,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Microula sikkimensis,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,37,50
Bu,Microula sikkimensis,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,38,50
Bu,Microula tangutica,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,24,50
Bu,Microula tangutica,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,28,50
Bu,Microula tangutica,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,27,50
Bu,Mimulus szechuanensis,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Mimulus szechuanensis,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Mimulus szechuanensis,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Mimulus szechuanensis,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Mimulus szechuanensis,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Mimulus szechuanensis,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,0,50
LiuGuja,Morina nepalensis D. Don var. alba (Hand.-Mazz.) Y.C.Tang,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,53,150
LiuGuja,Morina nepalensis D. Don var. alba (Hand.-Mazz.) Y.C.Tang,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,35,150
LiuGuja,Morina nepalensis D. Don var. alba (Hand.-Mazz.) Y.C.Tang,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,24,150
Bu,Morina sp,China,Qinghai-Tibet Plateau,35.85,102,3505,NA,0,N,N,N,Y,1,20,5,12,50,2,50
Bu,Morina sp,China,Qinghai-Tibet Plateau,35.85,102,3505,NA,0,N,N,N,Y,1,20,5,12,50,4,50
Bu,Morina sp,China,Qinghai-Tibet Plateau,35.85,102,3505,NA,0,N,N,N,Y,1,20,5,12,50,5,50
Bu,Muhlendergia hugelii,China,Qinghai-Tibet Plateau,35.85,102,2081,NA,0,N,N,N,Y,1,20,5,12,50,44,50
Bu,Muhlendergia hugelii,China,Qinghai-Tibet Plateau,35.85,102,2081,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Muhlendergia hugelii,China,Qinghai-Tibet Plateau,35.85,102,2081,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Nabalus tatarinowii,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Nabalus tatarinowii,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Nabalus tatarinowii,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Nabalus tatarinowii,China,Qinghai-Tibet Plateau,35.85,102,2229,NA,0,N,N,N,Y,1,20,5,12,50,5,50
Bu,Nabalus tatarinowii,China,Qinghai-Tibet Plateau,35.85,102,2229,NA,0,N,N,N,Y,1,20,5,12,50,9,50
Bu,Nabalus tatarinowii,China,Qinghai-Tibet Plateau,35.85,102,2229,NA,0,N,N,N,Y,1,20,5,12,50,5,50
LiuGuja,Nardostachys chinensis Bat.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,39,150
LiuGuja,Nardostachys chinensis Bat.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,55,150
LiuGuja,Nardostachys chinensis Bat.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,66,150
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,18,50
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,13,50
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,17,50
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,20,5,0,50,17,50
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,20,5,0,50,10,50
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,20,5,0,50,12,50
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,25,10,0,50,19,50
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,25,10,0,50,19,50
Bu,Nardostachys jatamansi,China,Qinghai-Tibet Plateau,35.85,102,3900,NA,0,N,N,N,Y,1,25,10,0,50,14,50
Bu,Nardostachys sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Nardostachys sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,24,50
Bu,Nardostachys sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,11,50
Bu,Nardostachys sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Nardostachys sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,10,50
Bu,Nardostachys sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,17,50
Bu,Nepallasia pectinata,China,Qinghai-Tibet Plateau,35.85,102,2380,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Nepallasia pectinata,China,Qinghai-Tibet Plateau,35.85,102,2380,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Nepallasia pectinata,China,Qinghai-Tibet Plateau,35.85,102,2380,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Nepeta coerulescens,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,23,50
Bu,Nepeta coerulescens,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,17,50
Bu,Nepeta coerulescens,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,33,50
Bu,Nepeta coerulescens,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,30,50
Bu,Nepeta coerulescens,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,18,50
Bu,Nepeta coerulescens,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,24,50
Bu,Nepeta densiflora,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,9,50
Bu,Nepeta densiflora,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,14,50
Bu,Nepeta densiflora,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,17,50
Bu,Nepeta densiflora,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Nepeta densiflora,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Nepeta densiflora,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Nepeta prattii,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,33,50
Bu,Nepeta prattii,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,22,50
Bu,Nepeta prattii,China,Qinghai-Tibet Plateau,35.85,102,3020,NA,0,N,N,N,Y,1,20,5,12,50,32,50
LiuGuja,Nepeta prattii Lévl.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,14,150
LiuGuja,Nepeta prattii Lévl.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,7,150
LiuGuja,Nepeta prattii Lévl.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,58,150
Bu,Nepeta sp,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,20,50
Bu,Nepeta sp,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,15,50
Bu,Nepeta sp,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,16,50
Bu,Nepeta sp,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,18,50
Bu,Nepeta sp,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,20,5,0,50,19,50
Bu,Nepeta sp,China,Qinghai-Tibet Plateau,35.85,102,2900,NA,0,N,N,N,Y,1,25,10,0,50,28,50
Bu,Nepeta tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,45,50
Bu,Nepeta tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Nepeta tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,49,50
Bu,Nepeta tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,50,50
Bu,Nepeta tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,25,10,0,50,47,50
Bu,Nepeta tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,2300,NA,0,N,N,N,Y,1,20,5,0,50,45,50
Bu,Netoptergium forbesii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Netoptergium forbesii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Netoptergium forbesii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,25,10,0,50,1,50
Bu,Netoptergium forbesii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Netoptergium forbesii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Netoptergium forbesii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
LiuGuja,Notopterygium forbesii Boiss.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,66,150
LiuGuja,Notopterygium forbesii Boiss.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,15,150
LiuGuja,Notopterygium forbesii Boiss.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,0,150
