"Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Name","Longevity","Dispersal","Elevation","Days","Germinated","Tmax","Tmin","Light"
"Sonchus arvensis","Sonchus","","arvensis",NA,NA,"","","gcc-48853",TRUE,"1.1","Accepted","Compositae","Sonchus","","arvensis","","","L.","gcc-48853","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus arvensis","A/B","wind",2940,60,48,25,10,0
"Sonchus arvensis","Sonchus","","arvensis",NA,NA,"","","gcc-48853",TRUE,"1.1","Accepted","Compositae","Sonchus","","arvensis","","","L.","gcc-48853","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus arvensis","A/B","wind",2940,60,48,20,5,0
"Sonchus arvensis","Sonchus","","arvensis",NA,NA,"","","gcc-48853",TRUE,"1.1","Accepted","Compositae","Sonchus","","arvensis","","","L.","gcc-48853","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus arvensis","P","wind",2926,40,15,20,5,12
"Sonchus arvensis","Sonchus","","arvensis",NA,NA,"","","gcc-48853",TRUE,"1.1","Accepted","Compositae","Sonchus","","arvensis","","","L.","gcc-48853","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus arvensis","A/B","wind",2940,60,50,20,5,0
"Sonchus arvensis","Sonchus","","arvensis",NA,NA,"","","gcc-48853",TRUE,"1.1","Accepted","Compositae","Sonchus","","arvensis","","","L.","gcc-48853","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus arvensis","P","wind",2926,40,15,20,5,12
"Sonchus oleraceus Linn.","Sonchus","","oleraceus",NA,NA,"","Linn.","gcc-89496",TRUE,"1.1","Synonym","Compositae","Sonchus","","asper","","","(L.) Hill","gcc-130230","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus asper","A","wind",2950,60,7,25,10,0
"Sonchus oleraceus Linn.","Sonchus","","oleraceus",NA,NA,"","Linn.","gcc-89496",TRUE,"1.1","Synonym","Compositae","Sonchus","","asper","","","(L.) Hill","gcc-130230","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus asper","A","wind",2950,60,0,20,5,0
"Sonchus oleraceus Linn.","Sonchus","","oleraceus",NA,NA,"","Linn.","gcc-89496",TRUE,"1.1","Synonym","Compositae","Sonchus","","asper","","","(L.) Hill","gcc-130230","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus asper","A","wind",2950,60,3,20,5,0
"Sonchus oleraceus Linn.","Sonchus","","oleraceus",NA,NA,"","Linn.","gcc-89496",TRUE,"1.1","Synonym","Compositae","Sonchus","","asper","","","(L.) Hill","gcc-130230","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus asper","A","wind",2950,60,7,25,10,0
"Sonchus oleraceus Linn.","Sonchus","","oleraceus",NA,NA,"","Linn.","gcc-89496",TRUE,"1.1","Synonym","Compositae","Sonchus","","asper","","","(L.) Hill","gcc-130230","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus asper","A","wind",2950,60,1,20,5,0
"Sonchus oleraceus Linn.","Sonchus","","oleraceus",NA,NA,"","Linn.","gcc-89496",TRUE,"1.1","Synonym","Compositae","Sonchus","","asper","","","(L.) Hill","gcc-130230","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus asper","A","wind",2950,60,4,25,10,0
"Sonchus transcaspicus","Sonchus","","transcaspicus",NA,NA,"","","gcc-29066",TRUE,"1.1","Accepted","Compositae","Sonchus","","transcaspicus","","","Nevski","gcc-29066","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus transcaspicus","P","wind",2954,40,2,20,5,12
"Sonchus transcaspicus","Sonchus","","transcaspicus",NA,NA,"","","gcc-29066",TRUE,"1.1","Accepted","Compositae","Sonchus","","transcaspicus","","","Nevski","gcc-29066","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus transcaspicus","P","wind",2954,40,3,20,5,12
"Sonchus transcaspicus","Sonchus","","transcaspicus",NA,NA,"","","gcc-29066",TRUE,"1.1","Accepted","Compositae","Sonchus","","transcaspicus","","","Nevski","gcc-29066","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sonchus transcaspicus","P","wind",2954,40,9,20,5,12
"Sorbaria sp1","Sorbaria","","sp1",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp1","P","unassisted",2300,60,46,20,5,0
"Sorbaria sp1","Sorbaria","","sp1",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp1","P","unassisted",2300,60,49,20,5,0
"Sorbaria sp1","Sorbaria","","sp1",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp1","P","unassisted",2300,60,43,20,5,0
"Sorbaria sp1","Sorbaria","","sp1",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp1","P","unassisted",2300,60,45,25,10,0
"Sorbaria sp1","Sorbaria","","sp1",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp1","P","unassisted",2300,60,48,25,10,0
"Sorbaria sp1","Sorbaria","","sp1",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp1","P","unassisted",2300,60,47,25,10,0
"Sorbaria sp2","Sorbaria","","sp2",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp2","P","unassisted",2200,60,49,20,5,0
"Sorbaria sp2","Sorbaria","","sp2",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp2","P","unassisted",2200,60,0,25,10,0
"Sorbaria sp2","Sorbaria","","sp2",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp2","P","unassisted",2200,60,46,20,5,0
"Sorbaria sp2","Sorbaria","","sp2",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp2","P","unassisted",2200,60,0,25,10,0
"Sorbaria sp2","Sorbaria","","sp2",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp2","P","unassisted",2200,60,47,20,5,0
"Sorbaria sp2","Sorbaria","","sp2",NA,NA,"","","",FALSE,"1.1","","","Sorbaria","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sorbaria sp2","P","unassisted",2200,60,0,25,10,0
"Sphallero carpus","Sphallero","","carpus",NA,NA,"","","",FALSE,"1.1","","","Sphallero","","carpus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sphallero carpus","P","unassisted",2960,40,0,20,5,12
"Sphallero carpus","Sphallero","","carpus",NA,NA,"","","",FALSE,"1.1","","","Sphallero","","carpus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sphallero carpus","P","unassisted",2960,40,0,20,5,12
"Sphallero carpus","Sphallero","","carpus",NA,NA,"","","",FALSE,"1.1","","","Sphallero","","carpus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sphallero carpus","P","unassisted",2960,40,1,20,5,12
"Sphallero carpus","Sphallero","","carpus",NA,NA,"","","",FALSE,"1.1","","","Sphallero","","carpus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sphallero carpus","P","unassisted",2960,40,0,20,5,12
"Sphallero carpus","Sphallero","","carpus",NA,NA,"","","",FALSE,"1.1","","","Sphallero","","carpus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sphallero carpus","P","unassisted",2960,40,0,20,5,12
"Sphallero carpus","Sphallero","","carpus",NA,NA,"","","",FALSE,"1.1","","","Sphallero","","carpus",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Sphallero carpus","P","unassisted",2960,40,1,20,5,12
"Sphallerocarpus gracilis (Bess.) K.-Pol","Sphallerocarpus","","gracilis",NA,NA,"","(Bess.) K.-Pol","kew-2479648",TRUE,"1.1","Accepted","Apiaceae","Sphallerocarpus","","gracilis","","","(Besser ex Trevir.) Koso-Pol.","kew-2479648","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sphallerocarpus gracilis","P","unassisted",2700,60,1,20,5,0
"Sphallerocarpus gracilis (Bess.) K.-Pol","Sphallerocarpus","","gracilis",NA,NA,"","(Bess.) K.-Pol","kew-2479648",TRUE,"1.1","Accepted","Apiaceae","Sphallerocarpus","","gracilis","","","(Besser ex Trevir.) Koso-Pol.","kew-2479648","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sphallerocarpus gracilis","P","unassisted",2700,60,3,25,10,0
"Sphallerocarpus gracilis (Bess.) K.-Pol","Sphallerocarpus","","gracilis",NA,NA,"","(Bess.) K.-Pol","kew-2479648",TRUE,"1.1","Accepted","Apiaceae","Sphallerocarpus","","gracilis","","","(Besser ex Trevir.) Koso-Pol.","kew-2479648","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sphallerocarpus gracilis","P","unassisted",2700,60,1,20,5,0
"Sphallerocarpus gracilis (Bess.) K.-Pol","Sphallerocarpus","","gracilis",NA,NA,"","(Bess.) K.-Pol","kew-2479648",TRUE,"1.1","Accepted","Apiaceae","Sphallerocarpus","","gracilis","","","(Besser ex Trevir.) Koso-Pol.","kew-2479648","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sphallerocarpus gracilis","P","unassisted",2700,60,2,20,5,0
"Sphallerocarpus gracilis (Bess.) K.-Pol","Sphallerocarpus","","gracilis",NA,NA,"","(Bess.) K.-Pol","kew-2479648",TRUE,"1.1","Accepted","Apiaceae","Sphallerocarpus","","gracilis","","","(Besser ex Trevir.) Koso-Pol.","kew-2479648","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sphallerocarpus gracilis","P","unassisted",2700,60,0,25,10,0
"Sphallerocarpus gracilis (Bess.) K.-Pol","Sphallerocarpus","","gracilis",NA,NA,"","(Bess.) K.-Pol","kew-2479648",TRUE,"1.1","Accepted","Apiaceae","Sphallerocarpus","","gracilis","","","(Besser ex Trevir.) Koso-Pol.","kew-2479648","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Sphallerocarpus gracilis","P","unassisted",2700,60,3,25,10,0
"Spiraea mongolica","Spiraea","","mongolica",NA,NA,"","","rjp-6453",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","mongolica","","","Maxim.","rjp-6453","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Spiraea mongolica","P","unassisted",3500,60,38,20,5,0
"Spiraea mongolica","Spiraea","","mongolica",NA,NA,"","","rjp-6453",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","mongolica","","","Maxim.","rjp-6453","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Spiraea mongolica","P","unassisted",3500,60,43,20,5,0
"Spiraea mongolica","Spiraea","","mongolica",NA,NA,"","","rjp-6453",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","mongolica","","","Maxim.","rjp-6453","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Spiraea mongolica","P","unassisted",3500,60,39,20,5,0
"Spiraea mongolica","Spiraea","","mongolica",NA,NA,"","","rjp-6453",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","mongolica","","","Maxim.","rjp-6453","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Spiraea mongolica","P","unassisted",3500,60,39,25,10,0
"Spiraea mongolica","Spiraea","","mongolica",NA,NA,"","","rjp-6453",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","mongolica","","","Maxim.","rjp-6453","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Spiraea mongolica","P","unassisted",3500,60,40,25,10,0
"Spiraea mongolica","Spiraea","","mongolica",NA,NA,"","","rjp-6453",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","mongolica","","","Maxim.","rjp-6453","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Spiraea mongolica","P","unassisted",3500,60,29,25,10,0
"Spiraea sp1.","Spiraea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp1.","P","unassisted",3000,60,47,25,10,0
"Spiraea sp1.","Spiraea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp1.","P","unassisted",3000,60,42,20,5,0
"Spiraea sp1.","Spiraea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp1.","P","unassisted",3000,60,42,25,10,0
"Spiraea sp1.","Spiraea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp1.","P","unassisted",3000,60,29,20,5,0
"Spiraea sp1.","Spiraea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp1.","P","unassisted",3000,60,42,25,10,0
"Spiraea sp1.","Spiraea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp1.","P","unassisted",3000,60,37,20,5,0
"Spiraea sp2.","Spiraea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp2.","P","unassisted",2300,60,33,25,10,0
"Spiraea sp2.","Spiraea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp2.","P","unassisted",2300,60,25,25,10,0
"Spiraea sp2.","Spiraea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp2.","P","unassisted",2300,60,50,20,5,0
"Spiraea sp2.","Spiraea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp2.","P","unassisted",2300,60,35,25,10,0
"Spiraea sp2.","Spiraea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp2.","P","unassisted",2300,60,39,20,5,0
"Spiraea sp2.","Spiraea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Spiraea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Spiraea sp2.","P","unassisted",2300,60,47,20,5,0
"Stachys aspera ","Stachys","","aspera",NA,NA,"","","kew-194813",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","aspera","","","Michx.","kew-194813","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys aspera","P","unassisted",2900,60,0,25,10,0
"Stachys aspera ","Stachys","","aspera",NA,NA,"","","kew-194813",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","aspera","","","Michx.","kew-194813","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys aspera","P","unassisted",2900,60,0,20,5,0
"Stachys aspera ","Stachys","","aspera",NA,NA,"","","kew-194813",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","aspera","","","Michx.","kew-194813","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys aspera","P","unassisted",2900,60,0,25,10,0
"Stachys aspera ","Stachys","","aspera",NA,NA,"","","kew-194813",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","aspera","","","Michx.","kew-194813","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys aspera","P","unassisted",2900,60,0,25,10,0
"Stachys aspera ","Stachys","","aspera",NA,NA,"","","kew-194813",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","aspera","","","Michx.","kew-194813","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys aspera","P","unassisted",2900,60,0,20,5,0
"Stachys aspera ","Stachys","","aspera",NA,NA,"","","kew-194813",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","aspera","","","Michx.","kew-194813","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys aspera","P","unassisted",2900,60,0,20,5,0
"Stachys sieboldii","Stachys","","sieboldii",NA,NA,"","","kew-195646",TRUE,"1.1","Synonym","Lamiaceae","Stachys","","affinis","","","Bunge","kew-194731","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys affinis","A","unassisted",2960,40,4,20,5,12
"Stachys sieboldii","Stachys","","sieboldii",NA,NA,"","","kew-195646",TRUE,"1.1","Synonym","Lamiaceae","Stachys","","affinis","","","Bunge","kew-194731","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys affinis","A","unassisted",2960,40,6,20,5,12
"Stachys sieboldii","Stachys","","sieboldii",NA,NA,"","","kew-195646",TRUE,"1.1","Synonym","Lamiaceae","Stachys","","affinis","","","Bunge","kew-194731","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stachys affinis","A","unassisted",2960,40,3,20,5,12
"Stachys sieboldii mia.","Stachys","","sieboldii",NA,NA,"mia.","","kew-195646",FALSE,"1.1","Synonym","Lamiaceae","Stachys","","affinis","","","Bunge","kew-194731","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stachys affinis","P","unassisted",2954,40,1,20,5,12
"Stachys sieboldii mia.","Stachys","","sieboldii",NA,NA,"mia.","","kew-195646",FALSE,"1.1","Synonym","Lamiaceae","Stachys","","affinis","","","Bunge","kew-194731","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stachys affinis","P","unassisted",2954,40,2,20,5,12
"Stachys sieboldii mia.","Stachys","","sieboldii",NA,NA,"mia.","","kew-195646",FALSE,"1.1","Synonym","Lamiaceae","Stachys","","affinis","","","Bunge","kew-194731","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stachys affinis","P","unassisted",2954,40,1,20,5,12
"Stellaria decumbens","Stellaria","","decumbens",NA,NA,"","","tro-50097938",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",2900,60,50,25,10,0
"Stellaria decumbens","Stellaria","","decumbens",NA,NA,"","","tro-50097938",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",2900,60,50,25,10,0
"Stellaria decumbens","Stellaria","","decumbens",NA,NA,"","","tro-50097938",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",2900,60,32,20,5,0
"Stellaria decumbens","Stellaria","","decumbens",NA,NA,"","","tro-50097938",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",2900,60,44,20,5,0
"Stellaria decumbens","Stellaria","","decumbens",NA,NA,"","","tro-50097938",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",2900,60,48,20,5,0
"Stellaria decumbens","Stellaria","","decumbens",NA,NA,"","","tro-50097938",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",2900,60,51,25,10,0
"Stellaria decumbens var.acicularis","Stellaria","","decumbens",NA,"var.","acicularis","","tro-50097938",FALSE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stellaria decumbens","A","unassisted",2940,60,39,25,10,0
"Stellaria decumbens var.acicularis","Stellaria","","decumbens",NA,"var.","acicularis","","tro-50097938",FALSE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stellaria decumbens","A","unassisted",2940,60,58,20,5,0
"Stellaria decumbens var.acicularis","Stellaria","","decumbens",NA,"var.","acicularis","","tro-50097938",FALSE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stellaria decumbens","A","unassisted",2940,60,46,25,10,0
"Stellaria decumbens var.acicularis","Stellaria","","decumbens",NA,"var.","acicularis","","tro-50097938",FALSE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stellaria decumbens","A","unassisted",2940,60,56,20,5,0
"Stellaria decumbens var.acicularis","Stellaria","","decumbens",NA,"var.","acicularis","","tro-50097938",FALSE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stellaria decumbens","A","unassisted",2940,60,41,20,5,0
"Stellaria decumbens var.acicularis","Stellaria","","decumbens",NA,"var.","acicularis","","tro-50097938",FALSE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","","","Edgew.","tro-50097938","Accepted",FALSE,FALSE,TRUE,2019-10-28,"Stellaria decumbens","A","unassisted",2940,60,54,25,10,0
"Stellaria decumbens var.polyantha","Stellaria","","decumbens",NA,"var.","polyantha","","tro-50097946",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","polyantha","Edgew.","tro-50097946","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",3100,60,9,20,5,0
"Stellaria decumbens var.polyantha","Stellaria","","decumbens",NA,"var.","polyantha","","tro-50097946",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","polyantha","Edgew.","tro-50097946","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",3100,60,15,20,5,0
"Stellaria decumbens var.polyantha","Stellaria","","decumbens",NA,"var.","polyantha","","tro-50097946",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","polyantha","Edgew.","tro-50097946","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",3100,60,26,25,10,0
"Stellaria decumbens var.polyantha","Stellaria","","decumbens",NA,"var.","polyantha","","tro-50097946",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","polyantha","Edgew.","tro-50097946","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",3100,60,20,20,5,0
"Stellaria decumbens var.polyantha","Stellaria","","decumbens",NA,"var.","polyantha","","tro-50097946",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","polyantha","Edgew.","tro-50097946","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",3100,60,26,25,10,0
"Stellaria decumbens var.polyantha","Stellaria","","decumbens",NA,"var.","polyantha","","tro-50097946",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","polyantha","Edgew.","tro-50097946","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",3100,60,21,25,10,0
"Stellaria decumbens var.pulvinata","Stellaria","","decumbens",NA,"var.","pulvinata","","tro-50097943",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","pulvinata","Edgew. & Hook. f.","tro-50097943","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",2700,60,17,20,5,0
"Stellaria decumbens var.pulvinata","Stellaria","","decumbens",NA,"var.","pulvinata","","tro-50097943",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","decumbens","var.","pulvinata","Edgew. & Hook. f.","tro-50097943","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Stellaria decumbens","A","unassisted",2700,60,27,25,10,0
